time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.06254636994488576,0.09882156324636397,11.896186839026063,0.08135250593338483,6.21946950983487,0.0,0.2265580653608735,0.34147416066682185,3.175770708522499,0.154533123200328,-0.15269207736326443,0.0,457.25429219729807,457.5824757913041,458.21712051308305,457.9990710464424
1.2600000000000007,0.07736115612230177,0.12085658935394418,12.087654438613749,0.09054658795181592,6.210176484007521,0.0,0.2681097508433286,0.39385905097277135,3.2062466055782157,0.15050614356921072,-0.15966647910112297,0.0,426.378367673756,425.75821484930253,425.165677864807,424.84383680694606
1.3200000000000007,0.09489659532900217,0.14626837113974775,12.281626945614722,0.09946787450223127,6.200449546185672,0.0,0.3173119832667921,0.45402919124324,3.2591744208608606,0.1447838797304805,-0.16752093434041695,0.0,433.73860950697656,433.05260899450235,433.68553902221333,433.22598161222135
1.3800000000000008,0.11580552031006092,0.17573469756102833,12.481461825126873,0.10798475482670256,6.19017973006506,0.0,0.3807169803710157,0.5290557367473631,3.4013444073231343,0.13557704840073276,-0.17966663709936972,0.0,463.123500624132,462.14014972192416,462.1333487242329,461.42494369334077
1.4400000000000008,0.14099902270107506,0.2101731838230894,12.692406061318698,0.11556258897685723,6.179035216990808,0.0,0.4603215773272189,0.6197631085483475,3.6291425263263744,0.09178499426338221,-0.2020405830759872,0.0,490.1544283023445,488.45821820266144,490.19701941560197,486.94380607787906
1.5000000000000009,0.17143983163189905,0.25043095293812434,12.918742946812204,0.12069438449371273,6.167144789293015,0.0,0.5558248904325152,0.7227141822773184,3.9141633717161026,0.06851888170865969,-0.1913962451640376,0.0,505.8188392302563,506.5515804904301,508.89089276375427,507.22755466409467
1.560000000000001,0.20728555724059708,0.2963388774779275,13.156809363515876,0.1245911952738874,6.155541467092078,0.0,0.6401750156011224,0.8078854771193138,4.020744449075305,0.056628386328020155,-0.19769766665351296,0.0,457.76075488180965,457.2236342867597,457.3322802638144,456.38709378354923
1.620000000000001,0.24828651386945896,0.34728839337221673,13.40008921634186,0.12898568402030364,6.144188608941015,0.0,0.7276118861198466,0.8907546880691364,4.088061475629807,0.09450139465653422,-0.17614253101303706,0.0,444.66714075656927,446.39437968754953,445.3203089196607,448.4115529235649
1.680000000000001,0.29500577302151326,0.40352862157664016,13.649122910944113,0.13530289711999544,6.133297909547043,0.0,0.830752848765637,0.9844559311494898,4.212255548909068,0.1209943249748212,-0.19528350084108295,0.0,466.0849207144257,464.55574274401306,463.8762035376312,465.96094116833024
1.740000000000001,0.3481347481472453,0.4655101885112085,13.905440560959745,0.14311195667928622,6.121147733917622,0.0,0.941375131704173,1.0822757738011892,4.330788594827456,0.1440272257009873,-0.22358298972319518,0.0,466.39108960709274,464.13608401875877,464.0764398458592,465.8953674765945
1.8000000000000012,0.40806877883823833,0.5334387624532515,14.168214796586014,0.15246182612212422,6.1074634492570965,0.0,1.057721379913396,1.1828103046610532,4.427459140120848,0.17260770332082925,-0.23901204470316692,0.0,461.0090067005914,459.7380333509902,459.03588447211723,461.31992629852624
1.8600000000000012,0.4750319574649873,0.6073848477370339,14.43540481770132,0.16240485037696484,6.093593600247928,0.0,1.1756600411796772,1.282919793711935,4.478104801496959,0.14610800164363402,-0.21887433579302337,0.0,446.82174023324274,448.4074072610791,448.7922500567906,446.661404754952
1.9200000000000013,0.5498244717779499,0.6879227112418544,14.708034436811149,0.1710927838099625,6.080364230901374,0.0,1.318693161665368,1.4024233547385696,4.6083787748862015,0.14204643036000067,-0.22392617210138716,0.0,473.97174437260975,473.5384002821714,474.92575301861297,474.632216222326
1.9800000000000013,0.6328531615628222,0.7752809925500249,14.985387426191982,0.17981260700661927,6.066558791687253,0.0,1.4501080692551496,1.5101867470735846,4.635983054373287,0.15119370335696247,-0.2467188768255753,0.0,445.012719766061,443.08926764278067,444.23958136298336,445.00877493535575
2.0400000000000014,0.7243770835642585,0.8695373730647876,15.265851609899753,0.18906585725542158,6.052327342440186,0.0,1.6019933680079097,1.6324098600651964,4.711746498578876,0.1596692582384207,-0.22289632441995416,0.0,460.5959411689723,462.4218566612526,461.2178993435653,461.9083240284851
2.1000000000000014,0.8239770941106642,0.9702451090144216,15.545314454533436,0.19820192264870684,6.038549691687443,0.0,1.7190244236524348,1.7251611771746216,4.603525955183569,0.13030249603597627,-0.24853314898809972,0.0,403.40734902971826,401.02558244087624,402.0110583033235,399.3646904545043
2.1600000000000015,0.9331561290609133,1.0784786991135553,15.827344725662025,0.20609573634326317,6.023647061734215,0.0,1.9217111604692338,1.8831761631836457,4.79566643721399,0.13397092790315338,-0.24806766182040307,0.0,500.07369382557556,500.0533125523893,500.06173028429686,500.3426838253959
2.2200000000000015,1.0540141007600805,1.1957142549898356,16.117733074395243,0.21417445870394491,6.00935387973276,0.0,2.1081415528739456,2.025205379916701,4.882604058638877,0.13595983474172585,-0.22356169374808532,0.0,471.36670642846843,473.2033070467031,471.24583786252435,471.41515925795187
2.2800000000000016,1.185355684513312,1.320866159825613,16.409817192357895,0.2220572156612075,5.996237980966146,0.0,2.270935803752674,2.147032699411621,4.852821226690536,0.12014534160697732,-0.2101803456687958,0.0,435.0675582598053,436.13818892603206,437.8514735181609,436.54958692743344
2.3400000000000016,1.3263078008214098,1.45315680794029,16.698795818055036,0.22892136301676835,5.9833888608072066,0.0,2.428412380792371,2.263074188785853,4.779322687682855,0.09931284702666122,-0.2235739223246037,0.0,423.9108410729388,422.71004197630884,423.1589440207816,421.3736388154241
